debtor_id,age_bracket,debt_amount,days_since_last_contact,prior_contact_attempts,time_of_day_last_contact,day_of_week_last_contact,partial_payment_history,true_p_email,true_p_sms,true_p_post,responded_email,responded_sms,responded_post
D101406,65+,238.94,18,5,afternoon,fri,1,0.36257953206524896,0.6059908110869431,0.8019845446647983,1,0,1
D101407,18-25,642.44,49,0,evening,mon,0,0.574947097831613,0.4928068839153994,0.0894029168016024,1,0,0
D101408,51-65,484.51,70,2,night,wed,1,0.2285608188414678,0.5547481072993232,0.6453018037037546,0,1,0
D101409,36-50,809.88,2,1,evening,sat,0,0.3570501085343004,0.4710533621227746,0.46522194953385976,0,0,1
D101410,51-65,43.02,2,2,night,fri,0,0.44531202867594705,0.7424727054734717,0.2455575859145527,1,0,0
D101411,65+,307.37,70,4,night,sat,0,0.6034885207637043,0.1255633077190801,0.635449504473459,1,1,1
D101412,51-65,457.25,23,1,evening,sun,0,0.21448197302360106,0.5554948358698869,0.6923161071108979,1,0,0
D101413,65+,61.93,81,1,afternoon,wed,0,0.45266309536497135,0.34082935871803394,0.8629247583820602,0,0,1
D101414,18-25,135.72,83,1,morning,tue,0,0.4278441872535282,0.6270358734621388,0.5929051408714782,1,1,0
D101415,51-65,114.84,79,1,evening,wed,1,0.9151644532801383,0.7676894088701914,0.9612663643428981,1,1,0
D101416,36-50,249.52,89,2,evening,fri,0,0.9237203687237692,0.08209389650948108,0.3965158736737655,1,1,0
D101417,36-50,1058.99,74,2,evening,tue,1,0.4603537603090635,0.4887097156061158,0.633891247326548,1,1,1
D101418,51-65,1510.7,34,6,evening,wed,0,0.44155203235938556,0.13205353883131957,0.28560999113636715,1,0,0
D101419,65+,117.58,89,2,evening,tue,0,0.5149054541339282,0.07242961692818219,0.9298321614889259,0,0,1
D101420,36-50,393.04,31,2,evening,wed,0,0.6621342229343353,0.3194589891155012,0.22905469599099343,1,0,0
D101421,36-50,404.61,52,3,evening,sun,1,0.7292622445488147,0.3514330019763213,0.8978118639979636,1,0,1
D101422,36-50,346.84,0,2,morning,wed,1,0.4196506020550654,0.6736678095311224,0.9087338370487875,0,1,1
D101423,26-35,350.4,86,4,afternoon,sat,0,0.3375288112893055,0.4866222281377222,0.1606334533025957,0,0,1
D101424,26-35,321.62,53,1,morning,thu,0,0.6819910991014918,0.7471917984848989,0.643993242096499,0,0,1
D101425,26-35,1117.46,85,2,morning,thu,0,0.14240378020160058,0.30637059123535054,0.4027179120857303,0,0,0
D101426,18-25,659.99,31,2,afternoon,fri,0,0.5645540273214185,0.9204508116642074,0.2241272873836979,1,1,1
D101427,18-25,94.24,28,3,morning,mon,1,0.20309499964696745,0.7265319270578732,0.4226179179586984,0,1,1
D101428,51-65,500.77,47,2,night,wed,1,0.572482746665816,0.09648676911390394,0.7203009315109535,0,0,0
D101429,26-35,546.28,77,2,afternoon,mon,0,0.7840965936582723,0.41426038563924006,0.4157508696901479,1,0,0
D101430,65+,324.88,49,2,evening,tue,0,0.5322787554314464,0.34158047623327004,0.905311867619863,0,0,1
D101431,36-50,677.41,71,2,morning,fri,0,0.2465720472049384,0.016422633080545816,0.5479651174416854,0,0,1
D101432,18-25,289.82,19,3,evening,tue,1,0.286203172126985,0.9416821164719329,0.2606376208548106,0,1,0
D101433,26-35,293.07,69,1,afternoon,tue,0,0.6610398245181812,0.5593195062148387,0.5514378066093073,1,1,1
D101434,26-35,272.9,65,3,evening,fri,0,0.7593137949286375,0.26235058963043606,0.06977618730700547,1,0,1
D101435,65+,39.79,80,3,evening,wed,1,0.6505480580335611,0.17064878428292624,0.6471134755862343,1,0,1
D101436,26-35,227.61,5,5,afternoon,mon,0,0.46628039173715763,0.8253913860709489,0.3094136761893429,1,1,0
D101437,36-50,134.1,34,3,evening,sun,0,0.17783142350712353,0.7067381235533206,0.6245347161503144,1,0,1
D101438,65+,84.12,7,4,evening,sun,0,0.6450475896487482,0.21896383392099494,0.937897154025036,0,0,1
D101439,65+,889.46,36,1,evening,fri,1,0.47200188565702966,0.1512454180181794,0.785684941820581,1,0,1
D101440,26-35,385.21,68,2,afternoon,thu,1,0.46049492028147715,0.702316174536738,0.3633598985010489,1,1,1
D101441,18-25,238.21,57,2,night,sat,0,0.6781076612107029,0.6255233088134038,0.1841394284291782,1,1,0
D101442,26-35,147.18,67,1,afternoon,sun,0,0.13587036759880575,0.6927797088832962,0.5866665285941917,1,1,0
D101443,18-25,319.43,66,1,afternoon,mon,0,0.12026417811138128,0.4873914557443077,0.264880445500876,0,0,0
D101444,26-35,597.22,89,1,afternoon,mon,1,0.6323762665743774,0.5830838410361128,0.30670446904024934,0,1,1
D101445,36-50,116.25,79,2,afternoon,wed,0,0.509149550886668,0.4356503942752922,0.6696201337480395,0,1,1
D101446,65+,243.63,52,1,afternoon,wed,0,0.468147191870779,0.6058974203797968,0.875641444280087,1,1,1
D101447,36-50,534.46,78,3,evening,sun,0,0.5326715902005917,0.661400207032608,0.17705902958366623,0,1,0
D101448,36-50,42.85,4,4,evening,thu,1,0.8648603171324313,0.9374509512364138,0.22136058445131576,1,1,0
D101449,26-35,232.34,64,4,night,sat,0,0.11592139502383193,0.7545746301710109,0.32744023741983214,0,1,0
D101450,51-65,166.27,46,6,morning,fri,0,0.3432768618074927,0.7924508159400148,0.2309504380834955,0,0,0
D101451,36-50,216.93,86,1,evening,sat,0,0.5854258085092349,0.6419325094408821,0.14519621605322142,0,1,0
D101452,51-65,155.79,45,1,morning,sun,1,0.7537406138556881,0.3685203328356946,0.3962834796892587,1,0,0
D101453,65+,276.96,16,2,afternoon,fri,1,0.8399472947532107,0.8642308950441275,0.9178285570965106,1,1,1
D101454,26-35,1381.97,65,3,afternoon,sat,1,0.21281913154264462,0.16798060811209212,0.5714617987940884,0,0,1
D101455,18-25,182.81,85,1,evening,tue,0,0.5648712745176109,0.9547083063552543,0.8638136470892346,0,1,1
D101456,26-35,318.16,1,3,evening,tue,0,0.851599032496163,0.468485766564498,0.24232463812449193,1,0,0
D101457,26-35,1473.32,5,0,afternoon,fri,0,0.5074359008571661,0.829729588014209,0.6989321466043255,0,0,1
D101458,65+,149.15,59,4,morning,sun,1,0.5237184942252636,0.6988864168101259,0.8341134893217126,0,1,1
D101459,26-35,1252.89,50,0,afternoon,mon,1,0.4940890128121268,0.7690947891481857,0.2991846270022276,0,0,0
D101460,51-65,245.87,49,3,afternoon,thu,0,0.4316959468872505,0.06569968259076514,0.48719086248265375,0,0,1
D101461,36-50,1216.47,8,2,evening,tue,0,0.32536926713320335,0.2661701991285689,0.27622753258344274,0,0,1
D101462,26-35,480.67,51,3,afternoon,sun,0,0.3559737303043536,0.6001137093516161,0.40851638934689016,0,0,0
D101463,26-35,322.59,51,3,evening,thu,1,0.7712867662954139,0.8277216906950301,0.7229502460725318,0,1,1
D101464,36-50,230.66,76,2,night,mon,0,0.22506786676867868,0.3331646825150161,0.3325355936159867,0,0,0
D101465,36-50,139.54,35,0,afternoon,mon,0,0.7396777964134384,0.6210087187593311,0.6947462041830124,1,1,0
D101466,26-35,261.97,31,0,night,fri,0,0.47518112077168523,0.28650957968959695,0.7384728970079694,0,1,1
D101467,26-35,548.74,7,2,evening,tue,0,0.9266584026180331,0.9435798224684103,0.7619916698931641,1,1,1
D101468,36-50,241.82,51,0,morning,mon,0,0.8295030804285339,0.43361350284793737,0.18585444460688008,1,0,1
D101469,26-35,184.02,58,1,evening,tue,1,0.8598072575459665,0.8726254270770534,0.473291599231576,1,1,0
D101470,65+,195.25,25,1,afternoon,tue,1,0.9050509861241607,0.8511981502233261,0.8870597405130806,1,1,0
D101471,26-35,597.78,65,1,evening,wed,0,0.3815024086942481,0.2698176987413766,0.1328773427066002,1,0,0
D101472,18-25,737.04,84,4,evening,sat,0,0.5701829002233447,0.44547019688589884,0.07397927688971505,1,0,0
D101473,36-50,134.23,15,2,evening,sun,1,0.829555664013493,0.7370638877301244,0.5894104926378962,1,1,0
D101474,36-50,134.06,51,2,evening,thu,1,0.7797152548976969,0.5690368784311608,0.4498201405424003,1,0,0
D101475,36-50,344.27,62,1,evening,sun,0,0.2840437848939551,0.6688339124080704,0.3783043080052351,1,0,0
D101476,26-35,967.56,1,1,afternoon,sat,1,0.5306162768877256,0.5782932441798551,0.3696052817549026,1,1,0
D101477,65+,686.35,16,1,night,tue,1,0.15681488373504135,0.48247802409106555,0.974331473390962,1,1,1
D101478,36-50,79.31,35,2,evening,sat,1,0.729055397134237,0.5284990592213717,0.45502203553289833,1,0,0
D101479,36-50,192.93,12,6,evening,tue,0,0.49269275323849204,0.9334164255284975,0.5984760767838073,1,1,0
D101480,26-35,105.9,31,0,evening,sun,0,0.5759006745703934,0.5063186416920153,0.5431745326419236,0,1,1
D101481,18-25,192.34,13,1,morning,sat,0,0.19549827509415313,0.8555395932173794,0.08163090923311857,0,1,0
D101482,36-50,1036.88,80,1,afternoon,mon,1,0.7452721951940449,0.8624028627546497,0.8289394102755954,0,1,1
D101483,26-35,68.01,53,0,evening,tue,1,0.8773689331266117,0.5646453915785663,0.6717445902196096,1,0,1
D101484,36-50,57.0,29,5,night,thu,1,0.9088315073249864,0.6065417863313556,0.6233548375486427,1,1,1
D101485,18-25,116.08,70,2,evening,sat,0,0.8211712689102186,0.3137505020953872,0.586061970721266,1,0,1
D101486,65+,316.9,1,3,afternoon,thu,0,0.6845399348902809,0.07606424229110265,0.6734713853089875,0,0,1
D101487,36-50,427.81,53,1,afternoon,mon,1,0.9004648149001233,0.40178466460746626,0.7662150856427931,1,0,1
D101488,51-65,362.75,61,3,afternoon,fri,1,0.7265675971547977,0.32709308470327997,0.17826984478804858,0,1,1
D101489,36-50,704.94,72,2,afternoon,fri,1,0.5139743703221995,0.3660563515779442,0.7196764072635784,0,0,0
D101490,18-25,50.06,20,1,evening,sun,0,0.514537626845921,0.6634190863171056,0.40785025694832006,0,0,0
D101491,51-65,713.02,53,2,evening,tue,1,0.8027697640070733,0.4909445617889413,0.6733795899828313,1,1,1
D101492,36-50,184.77,69,2,afternoon,mon,1,0.9959073622874098,0.26580283903969715,0.3219398862425998,1,0,0
D101493,51-65,472.65,71,0,afternoon,sat,1,0.8735453331473424,0.5432518972816056,0.5816732460555504,1,1,1
D101494,26-35,74.36,15,2,night,fri,0,0.6057384743063541,0.8922350470546014,0.35599673525964426,0,1,0
D101495,36-50,245.79,87,4,evening,thu,1,0.7576889166396426,0.7955252681313574,0.2259109377633718,0,1,0
D101496,51-65,302.67,24,1,afternoon,fri,0,0.799477191943234,0.44352135185228725,0.6575722904059076,0,0,1
D101497,36-50,692.41,35,4,afternoon,tue,0,0.5064049321396991,0.6743019277822379,0.7945028159496036,1,0,1
D101498,26-35,58.75,17,1,afternoon,mon,0,0.8541482497180218,0.5767109392305516,0.12798325838144145,1,1,0
D101499,36-50,251.56,13,1,afternoon,wed,0,0.7187823894801981,0.5331422050471298,0.6111533834510244,1,1,1
D101500,36-50,92.14,22,1,evening,sun,1,0.5978372367764999,0.769078021780218,0.4861953580976773,0,1,0
D101501,65+,385.66,12,1,afternoon,thu,1,0.8500019028292608,0.4721520256331583,0.6669859147416863,1,0,0
D101502,26-35,492.5,65,2,afternoon,fri,0,0.6571863914543589,0.23259910754097446,0.35532868461516626,1,1,1
D101503,26-35,779.34,53,2,afternoon,sun,1,0.48350860936721873,0.7959768017751725,0.4742953675646415,1,0,0
D101504,51-65,151.18,35,2,afternoon,wed,0,0.748846018451911,0.26808904583850557,0.6042175891920334,1,0,0
D101505,36-50,563.69,49,4,evening,thu,0,0.7786163523148533,0.2899528345813051,0.16051350852046506,1,0,0
D101506,51-65,832.81,54,2,evening,fri,1,0.6300184851827559,0.7410237722487131,0.841609953960008,0,1,1
D101507,36-50,55.76,16,1,morning,tue,0,0.6583176101185916,0.7562371266787494,0.5120761879018264,1,1,1
D101508,26-35,424.58,26,2,afternoon,wed,1,0.5311121398694217,0.7975578365125353,0.6549881522799549,0,0,1
D101509,51-65,579.79,79,1,evening,thu,1,0.6033191016730417,0.142680711547749,0.8589404867486258,1,0,1
D101510,18-25,193.86,1,0,night,wed,0,0.8512721804992699,0.5003279548971893,0.0729545660897198,1,0,0
D101511,26-35,82.29,86,4,morning,tue,0,0.38663255628516396,0.5897572224978214,0.4946527303015523,1,0,1
D101512,36-50,571.73,86,6,morning,thu,0,0.44263573861780087,0.42102977519507895,0.31409851546712736,1,0,0
D101513,51-65,83.13,22,4,night,sun,1,0.4778460533728003,0.5556514924381258,0.8705204683832327,0,1,1
D101514,51-65,208.41,28,0,morning,wed,0,0.61875989695502,0.4031851665746871,0.36071551453292194,0,0,0
D101515,26-35,236.01,18,6,night,sat,1,0.2215554181503821,0.49004717970378453,0.736016224994386,0,1,1
D101516,18-25,465.91,50,3,evening,fri,0,0.4545034831106582,0.6790745084534869,0.11734816483536661,0,1,0
D101517,65+,139.22,19,1,morning,mon,0,0.5446134012594839,0.16649305101554251,0.7806925705880731,0,0,1
D101518,26-35,132.14,71,3,morning,sun,0,0.7579779174345388,0.50608368664242,0.41976678258555306,0,1,1
D101519,26-35,267.47,34,2,night,fri,0,0.42406421880093814,0.25718676524110884,0.35194184742531565,0,1,1
D101520,26-35,605.32,87,0,afternoon,thu,0,0.4710487751724546,0.2555014854990595,0.13488403095979284,1,0,0
D101521,36-50,1917.36,76,3,afternoon,fri,0,0.20165542777936882,0.26371140010476934,0.23048831717847484,0,1,0
D101522,51-65,63.01,36,3,afternoon,mon,1,0.8309642230258172,0.7272027272082168,0.8480636441698685,1,1,1
D101523,51-65,324.99,53,1,evening,tue,1,0.9429041600392257,0.650561394225394,0.9062352257122213,1,1,1
D101524,36-50,92.03,2,4,evening,sat,0,0.4153844732222983,0.2629857554861437,0.8842951588389802,0,0,1
D101525,26-35,612.12,6,1,evening,fri,0,0.7260938071018538,0.2473521957729175,0.5303155744106267,1,0,1
D101526,26-35,105.14,45,5,morning,wed,0,0.15071128279707152,0.5687313574107361,0.4206253760953035,0,1,0
D101527,36-50,133.33,42,2,evening,thu,1,0.9396524530691183,0.19405661839366944,0.685959534742897,1,0,0
D101528,18-25,143.98,35,4,evening,fri,1,0.5922094924507867,0.907225914687195,0.8660669041875152,0,1,0
D101529,26-35,228.47,8,2,morning,thu,1,0.377467014494219,0.564635263032669,0.6653254943000368,0,0,1
D101530,26-35,327.3,75,1,evening,thu,0,0.2402060064510564,0.9398824809971759,0.36427299941171537,0,1,0
D101531,18-25,378.17,36,3,evening,thu,1,0.7877056638258694,0.5392539077032843,0.357739461046326,1,0,0
D101532,36-50,243.43,42,0,morning,tue,1,0.387148729498264,0.7790929814011723,0.542730971491615,1,1,0
D101533,36-50,73.93,36,3,night,thu,0,0.6061416419448941,0.29490859337004804,0.5724177860738027,1,0,0
D101534,18-25,471.07,44,5,afternoon,fri,0,0.2540957176324857,0.5409608418599313,0.15205393489955943,0,1,0
D101535,36-50,233.3,58,6,afternoon,fri,0,0.45413366769945107,0.42725555614568617,0.24787001202398473,1,1,1
D101536,51-65,696.15,68,3,morning,fri,1,0.3769942356020031,0.6410055776262066,0.590880927540865,1,1,0
D101537,51-65,129.42,49,4,afternoon,thu,0,0.3367954608636593,0.6635579385433318,0.4032635312908611,0,1,1
D101538,51-65,57.86,14,1,afternoon,fri,0,0.652188868592948,0.749004512803631,0.7334780042701047,1,0,1
D101539,26-35,237.31,78,2,afternoon,sat,0,0.6097036386584943,0.7432562566919264,0.5189246380696122,1,1,1
D101540,51-65,785.53,25,4,evening,wed,0,0.4549845023750185,0.243457190182765,0.5783879353512141,1,0,1
D101541,26-35,282.83,1,0,evening,thu,1,0.8903000529223719,0.9224646606029082,0.6711296881222543,0,1,1
D101542,26-35,204.44,3,2,morning,fri,0,0.6096703940348681,0.6555614367882224,0.4424480464967412,0,1,0
D101543,26-35,111.8,69,3,evening,fri,0,0.7108304940440224,0.7943237493888432,0.008039671420210883,1,1,0
D101544,36-50,1190.33,34,2,evening,thu,0,0.6300757681296688,0.46753910586008574,0.1974063293383356,1,1,0
D101545,26-35,96.87,2,2,afternoon,tue,1,0.6939785780261449,0.9084357815365816,0.7185940003270015,1,1,1
D101546,26-35,127.38,73,6,night,sun,0,0.093462136842616,0.44017504788819684,0.16655466818753764,0,0,0
D101547,51-65,408.72,27,3,afternoon,thu,0,0.8215916358485046,0.6480312737210765,0.7494363517259666,0,0,1
D101548,26-35,46.04,88,3,morning,thu,0,0.27023501381780074,0.29563056747821687,0.5798790882319133,1,0,1
D101549,26-35,770.57,79,2,morning,thu,0,0.5134962278617992,0.13487102832101944,0.2532747775244312,1,0,1
D101550,18-25,429.14,4,3,afternoon,sat,1,0.5897160825092416,0.914193273418026,0.30748490123543054,1,1,0
D101551,26-35,549.66,62,1,afternoon,wed,1,0.5193414024248506,0.907405011923648,0.4659016973200289,0,1,1
D101552,26-35,404.36,54,3,morning,sun,0,0.5358831703859895,0.4647230124974127,0.3349190317435989,1,0,0
D101553,26-35,211.66,15,1,evening,mon,0,0.9190089191857264,0.873153565318951,0.5731350591366874,1,1,1
D101554,26-35,93.99,30,4,night,mon,0,0.6036107397528507,0.19874513710588454,0.04636782705216365,0,1,0
D101555,51-65,215.71,44,1,evening,thu,0,0.7282236429838332,0.3139624412384588,0.3510369586969017,0,0,1
D101556,65+,101.73,13,1,evening,sun,0,0.9289508807770192,0.4386942928113745,0.43185647711160496,1,1,0
D101557,36-50,379.0,64,4,evening,mon,0,0.16420844404150617,0.0899093877296446,0.039428203574783875,0,0,0
D101558,36-50,505.78,24,2,evening,fri,0,0.3849483325758064,0.18367869856976868,0.3146277796305481,0,0,0
D101559,51-65,924.38,84,2,afternoon,wed,1,0.4045361120701472,0.4114518155866269,0.2132742523098968,0,0,0
D101560,65+,341.92,72,2,afternoon,mon,1,0.890558080523544,0.235643066227664,0.6469562955670943,1,0,1
D101561,36-50,562.35,57,4,afternoon,wed,0,0.7431437125451923,0.30445557055303707,0.2753785054244369,0,0,0
D101562,51-65,187.27,10,3,morning,fri,1,0.3405791084672869,0.5249761808550377,0.7828431041214,0,0,0
D101563,51-65,159.1,2,2,evening,fri,1,0.7650489417616769,0.35438260514723535,0.6362424935368748,1,0,1
D101564,51-65,374.77,13,1,afternoon,sat,0,0.3096593444997958,0.4161061362871576,0.17112149890097245,0,0,1
D101565,36-50,172.81,44,1,morning,sun,1,0.728189045354885,0.5981686470099873,0.6692122534097245,0,0,1
D101566,18-25,311.77,70,3,afternoon,mon,1,0.7386914815581249,0.5465025186715691,0.9068340382197642,1,1,1
D101567,18-25,94.15,13,2,evening,sun,0,0.7914820845250541,0.6024818080975551,0.6434971699101141,1,0,1
D101568,36-50,110.67,63,3,afternoon,mon,1,0.7824878322341201,0.5203378630770645,0.7184089282644137,1,1,0
D101569,36-50,433.49,4,1,afternoon,sun,0,0.5800697584240493,0.7644031632164465,0.4226411758139335,1,1,1
D101570,26-35,543.5,23,2,morning,sat,0,0.4693705542817564,0.5671002762094935,0.2573806778241175,0,1,0
D101571,36-50,100.78,53,2,morning,sun,0,0.7547225659227197,0.08518126257361118,0.30090256680547817,1,0,0
D101572,36-50,447.44,74,5,evening,mon,1,0.9530094102691622,0.18740870700933673,0.5630766886671787,1,0,1
D101573,51-65,151.49,69,2,morning,mon,1,0.382839233052679,0.7333433250438294,0.3430378644967332,1,1,0
D101574,18-25,248.35,47,0,afternoon,sun,0,0.8478055738439946,0.4793067895497066,0.3915419727815696,1,1,1
D101575,26-35,875.9,3,1,night,tue,0,0.49794817613774045,0.6292629262692049,0.23761987035685922,1,0,0
D101576,51-65,506.1,26,4,afternoon,wed,0,0.7635071540850401,0.8526839175666029,0.14376678511469182,1,1,0
D101577,51-65,500.84,70,1,evening,wed,1,0.7418305667128592,0.6592108031325687,0.4448737717078525,1,1,1
D101578,65+,1363.64,7,0,evening,tue,0,0.8451554938284529,0.05237962030558718,0.8770464932700323,1,0,1
D101579,51-65,129.87,63,3,morning,mon,1,0.756154341345156,0.8257528479803976,0.6785174687729946,1,1,1
D101580,51-65,100.76,63,4,afternoon,mon,0,0.3887351388119125,0.39545599467254655,0.02085401499521125,1,1,0
D101581,26-35,127.75,67,3,afternoon,sat,0,0.593324352914079,0.6005517706727815,0.20245344406152646,1,1,0
D101582,26-35,194.6,19,2,afternoon,mon,0,0.8706996279763751,0.7692813059275205,0.6374166991164857,1,1,0
D101583,26-35,29.4,22,1,afternoon,sun,0,0.6598886732936585,0.854453107755546,0.3327693993605666,0,1,0
D101584,36-50,203.02,17,1,evening,tue,0,0.2555986016471294,0.6059818631621379,0.6167017992773475,0,0,1
D101585,65+,149.89,35,4,morning,fri,1,0.6365907446716309,0.13572667115275408,0.6745835320571978,0,0,0
D101586,26-35,495.41,47,2,morning,tue,0,0.5377991011791061,0.6743013688255923,0.40192962624072587,0,0,1
D101587,36-50,336.02,10,4,evening,sun,0,0.6149657724324031,0.17724684236288205,0.4583488509656292,1,0,0
D101588,26-35,142.5,51,0,afternoon,mon,1,0.6517233252242751,0.9617713198205959,0.33553802055154525,0,1,0
D101589,26-35,416.12,21,4,evening,sat,0,0.817502421252058,0.48032685785472673,0.5153018807167513,1,0,1
D101590,26-35,469.16,50,2,morning,sun,1,0.08923788150226575,0.6325676418368764,0.8291811503076374,0,1,1
D101591,18-25,122.52,27,6,evening,thu,1,0.6045707664189557,0.5988650389709446,0.5343882590679515,1,0,1
D101592,65+,157.01,85,2,evening,thu,1,0.6872099888228361,0.45843998038403855,0.7561210359535554,1,0,0
D101593,26-35,33.02,28,1,afternoon,tue,0,0.9591608779866619,0.8091400380239674,0.21101529903288563,1,1,0
D101594,51-65,91.69,78,0,evening,sun,0,0.6202826749526261,0.2100112957547358,0.7610259505101378,1,0,1
D101595,36-50,125.43,15,2,afternoon,sun,0,0.7866885818679497,0.6676611785839922,0.34086629650884337,1,1,1
D101596,26-35,261.58,7,1,morning,thu,0,0.7100894576920093,0.7537966960627216,0.5646782632185788,0,1,0
D101597,26-35,104.5,16,3,afternoon,fri,0,0.6779070671293637,0.6776231430865305,0.6007629440834175,0,1,0
D101598,51-65,154.14,37,0,afternoon,sat,0,0.936131005428797,0.26998591924875326,0.7964468027810341,1,0,1
